DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C
682404;236;1;1;1;503.92007498
682405;236;1;1;1;408.74060985
682406;236;1;1;1;349.51243548
682407;236;1;1;1;404.66775449
682408;236;1;1;1;443.17736837
682409;236;1;1;1;431.79254807
682410;236;1;1;1;188.01696909
682411;236;1;1;1;225.18433889
682412;236;1;1;1;437.3306365
682413;236;1;1;1;328.45227577
682416;236;1;1;1;300.75484616
682417;236;1;1;1;568.61996009
682418;236;1;1;1;374.67889236
682419;236;1;1;1;408.62587424
682420;236;1;1;1;564.03584009
682421;236;1;1;1;340.29196347
682422;236;1;1;1;371.55415917
682423;236;1;1;1;474.4772789
682424;236;1;1;1;405.94108806
682425;236;1;1;1;486.5959641
682426;236;1;1;1;437.87951984
682427;236;1;1;1;335.5016867
682428;236;1;1;1;469.97564233
682429;236;1;1;1;444.88773861
682430;236;1;1;1;471.75249463
682432;236;1;1;1;250.62903846
682433;236;1;1;1;624.88654042
682434;236;1;1;1;223.66779114
682435;236;1;1;1;313.6166064
682436;236;1;1;1;385.81418199
682437;236;1;1;1;272.4937399
682438;236;1;1;1;406.94028772
682439;236;1;1;1;462.24417677
682440;236;1;1;1;463.28499769
682441;236;1;1;1;330.20272666
682442;236;1;1;1;330.55823939
682443;236;1;1;1;353.57956692
682444;236;1;1;1;492.81385619
682445;236;1;1;1;530.68295356
682446;236;1;1;1;687.0127863
682447;236;1;1;1;421.26671767
682448;236;1;1;1;349.49411012
682449;236;1;1;1;527.19621825
682450;236;1;1;1;393.16603911
682451;236;1;1;1;415.16702188
682452;236;1;1;1;616.89289439
682453;236;1;1;1;219.41903304
682454;236;1;1;1;291.21278303
682455;236;1;1;1;298.04002801
682456;236;1;1;1;298.04002801
682457;236;1;1;1;266.69508521
682458;236;1;1;1;397.38670402
682459;236;1;1;1;335.5016867
682460;236;1;1;1;466.75873884
682461;236;1;1;1;666.45321479
682462;236;1;1;1;512.9695471
682463;236;1;1;1;510.42406797
682464;236;1;1;1;469.97564233
682465;236;1;1;1;297.98867337
682466;236;1;1;1;397.38670402
682467;236;1;1;1;498.72039302
682468;236;1;1;1;313.28629808
682469;236;1;1;1;273.21405655
682470;236;1;1;1;399.40676989
682471;236;1;1;1;515.979291
682472;236;1;1;1;438.45087959
682473;236;1;1;1;502.03532608
682474;236;1;1;1;593.38652521
682475;236;1;1;1;501.49539112
682476;236;1;1;1;501.49539112
682477;236;1;1;1;728.37394057
682478;236;1;1;1;459.83318608
682479;236;1;1;1;453.13462222
682480;236;1;1;1;603.98652146
682481;236;1;1;1;502.03532608
682482;236;1;1;1;776.74208344
682483;236;1;1;1;850.71277506
682484;236;1;1;1;501.49539112
682485;236;1;1;1;990.96467805
682486;236;1;1;1;320.80225901
682487;236;1;1;1;337.70733409
682488;236;1;1;1;580.38570536
682489;236;1;1;1;254.16794447
682490;236;1;1;1;228.3314191
682491;236;1;1;1;413.45954489
682492;236;1;1;1;461.63450498
682493;236;1;1;1;517.3829591
682494;236;1;1;1;391.64636861
682495;236;1;1;1;464.34758437
682496;236;1;1;1;464.34758437
682497;236;1;1;1;464.84752415
682498;236;1;1;1;271.82875232
682499;236;1;1;1;352.53181705
682500;236;1;1;1;276.22405414
682501;236;1;1;1;334.69021739
682502;236;1;1;1;281.95766827
682503;236;1;1;1;221.29486178
682504;236;1;1;1;334.33026075
682505;236;1;1;1;306.55545739
682506;236;1;1;1;181.23251037
682507;236;1;1;1;419.16974202
682508;236;1;1;1;335.48850253
682509;236;1;1;1;244.44747573
682510;236;1;1;1;254.16794447
682511;236;1;1;1;309.65197716
682512;236;1;1;1;402.94136699
682513;236;1;1;1;275.44884935
682514;236;1;1;1;396.64079998
682515;236;1;1;1;427.64224259
682516;236;1;1;1;325.40437222
682517;236;1;1;1;401.19631289
682518;236;1;1;1;1566.3247171
682519;236;1;1;1;1336.9959585
682520;236;1;1;1;1443.2592379
682521;236;1;1;1;929.92894305
682522;236;1;1;1;558.41892481
682523;236;1;1;1;1666.7199711
682524;236;1;1;1;1602.7424711
682525;236;1;1;1;558.41892481
682526;236;1;1;1;709.77083419
682527;236;1;1;1;1113.5352253
682528;236;1;1;1;466.87437222
682529;236;1;1;1;511.58691725
682530;236;1;1;1;2054.2472378
682532;236;1;1;1;466.87437222
682533;236;1;1;1;466.87437222
682534;236;1;1;1;466.87437222
682535;236;1;1;1;466.87437222
682536;236;1;1;1;716.48269383
682537;236;1;1;1;267.03281829
682538;236;1;1;1;486.98274396
682539;236;1;1;1;1190.2810661
682540;236;1;1;1;1239.6383041
682541;236;1;1;1;2988.0633743
682542;236;1;1;1;1490.9465387
682543;236;1;1;1;963.38363399
682544;236;1;1;1;1622.1650226
682545;236;1;1;1;2247.423316
682546;236;1;1;1;3496.0479002
682547;236;1;1;1;2519.3122062
682548;236;1;1;1;2138.2609126
682549;236;1;1;1;1974.3685989
682550;236;1;1;1;3434.2863571
682551;236;1;1;1;2138.2609126
682552;236;1;1;1;1322.5345179
682553;236;1;1;1;1839.1162349
682554;236;1;1;1;2517.1371415
682555;236;1;1;1;3421.4484033
682556;236;1;1;1;3064.9917019
682557;236;1;1;1;2913.4385652
682558;236;1;1;1;1000.200188
682559;236;1;1;1;1842.9939345
682560;236;1;1;1;3037.882075
682561;236;1;1;1;1708.8738288
682562;236;1;1;1;777.96520213
682563;236;1;1;1;1870.6299299
682564;236;1;1;1;759.47051874
682565;236;1;1;1;1000.200188
682566;236;1;1;1;759.47051874
682569;236;1;1;1;424.67060326
682570;236;1;1;1;541.14938125
682571;236;1;1;1;796.25738111
682572;236;1;1;1;1126.7864368
682573;236;1;1;1;1240.576325
682574;236;1;1;1;1648.6834254
682575;236;1;1;1;1014.6550898
682577;236;1;1;1;949.81459436
682578;236;1;1;1;637.0994833
682579;236;1;1;1;587.55674992
682580;236;1;1;1;815.15647389
682581;236;1;1;1;657.29208811
682582;236;1;1;1;578.94898797
682583;236;1;1;1;637.0994833
682584;236;1;1;1;1014.6550898
682585;236;1;1;1;1092.1705428
682586;236;1;1;1;796.25738111
682587;236;1;1;1;1437.7006638
682588;236;1;1;1;1218.4052145
682597;236;1;1;1;601.95209191
682598;236;1;1;1;713.82995172
682599;236;1;1;1;825.22986884
682600;236;1;1;1;990.54713967
682601;236;1;1;1;934.88489449
682602;236;1;1;1;738.32567953
682603;236;1;1;1;827.51543886
682616;236;1;1;1;50.259733569
682617;236;1;1;1;63.507118771
682618;236;1;1;1;41.815160657
682619;236;1;1;1;40.80503703
682620;236;1;1;1;60.811600079
682621;236;1;1;1;59.428228775
682622;236;1;1;1;39.808078067
682623;236;1;1;1;69.537238272
682624;236;1;1;1;57.5563531
682625;236;1;1;1;57.911366439
682626;236;1;1;1;59.540908419
682627;236;1;1;1;49.691728276
682628;236;1;1;1;57.992691501
682629;236;1;1;1;113.28134956
682630;236;1;1;1;29.625974562
682632;236;1;1;1;50.85979914
682634;236;1;1;1;67.968809735
682635;236;1;1;1;52.84755047
682636;236;1;1;1;37.63176672
682637;236;1;1;1;48.543774895
682638;236;1;1;1;51.373819894
682639;236;1;1;1;46.076339633
682640;236;1;1;1;34.004239765
682641;236;1;1;1;55.89969401
682642;236;1;1;1;35.887163357
682642;236;2;1;2;35.887163357
682644;236;1;1;1;63.808624426
682645;236;1;1;1;160.24057956
682646;236;1;1;1;145.64744943
682647;236;1;1;1;43.649571535
682647;236;2;1;2;43.649571535
682647;236;3;1;3;43.649571535
682648;236;1;1;1;30.677934327
682649;236;1;1;1;78.180344692
682650;236;1;1;1;56.264396719
682651;236;1;1;1;57.669926535
682652;236;1;1;1;40.652791744
682653;236;1;1;1;44.583998539
682654;236;1;1;1;75.56383878
682655;236;1;1;1;66.755542025
682656;236;1;1;1;91.757893142
682657;236;1;1;1;77.732970337
682658;236;1;1;1;54.881268855
682659;236;1;1;1;65.880875787
682660;236;1;1;1;75.421864308
682661;236;1;1;1;61.883630662
682662;236;1;1;1;62.329251709
682663;236;1;1;1;43.920583858
682664;236;1;1;1;53.040722603
682665;236;1;1;1;52.743010335
682666;236;1;1;1;70.194593536
682667;236;1;1;1;52.576133021
682668;236;1;1;1;62.544275754
682669;236;1;1;1;44.069439992
682670;236;1;1;1;45.791659158
682671;236;1;1;1;43.920583858
682672;236;1;1;1;56.65386331
682673;236;1;1;1;62.235942972
682674;236;1;1;1;44.364226119
682675;236;1;1;1;28.901196841
682676;236;1;1;1;76.320195726
682677;236;1;1;1;47.900457958
682678;236;1;1;1;69.530733266
682679;236;1;1;1;43.919709244
682680;236;1;1;1;48.153797774
682681;236;1;1;1;19.545040894
682682;236;1;1;1;33.715221724
682683;236;1;1;1;52.2678751
682684;236;1;1;1;75.866986448
682685;236;1;1;1;44.203279181
682686;236;1;1;1;31.232415188
682687;236;1;1;1;28.019568645
682688;236;1;1;1;39.035703446
682689;236;1;1;1;83.590214536
682690;236;1;1;1;43.919957103
682691;236;1;1;1;27.58334058
682692;236;1;1;1;84.296651609
682693;236;1;1;1;49.753967921
682694;236;1;1;1;58.075416778
682695;236;1;1;1;35.678264303
682696;236;1;1;1;35.717003652
682697;236;1;1;1;25.911933466
682698;236;1;1;1;56.703965023
682699;236;1;1;1;61.45879433
682700;236;1;1;1;67.825570775
682701;236;1;1;1;69.493639726
682702;236;1;1;1;57.761802339
682703;236;1;1;1;33.738964317
682704;236;1;1;1;48.800648731
682705;236;1;1;1;46.928598723
682706;236;1;1;1;67.968809735
682708;236;1;1;1;39.805789688
682709;236;1;1;1;54.375047788
682710;236;1;1;1;39.040518985
682711;236;1;1;1;44.602838034
682712;236;1;1;1;48.794629307
682713;236;1;1;1;32.389916832
682714;236;1;1;1;52.860044024
682715;236;1;1;1;67.972589179
682716;236;1;1;1;47.206124901
682717;236;1;1;1;54.524728108
682718;236;1;1;1;39.805789688
682719;236;1;1;1;63.223799226
682720;236;1;1;1;40.555522748
682721;236;1;1;1;40.010237667
682722;236;1;1;1;51.578853602
682723;236;1;1;1;55.312914897
682724;236;1;1;1;23.669220732
682725;236;1;1;1;43.707056107
682726;236;1;1;1;36.284136616
682727;236;1;1;1;51.657543788
682728;236;1;1;1;45.990481779
682729;236;1;1;1;54.524728108
682730;236;1;1;1;55.44523146
682731;236;1;1;1;39.172835548
682732;236;1;1;1;61.175330261
682733;236;1;1;1;43.322383286
682734;236;1;1;1;40.746423481
682735;236;1;1;1;57.097467909
682736;236;1;1;1;61.605812734
682737;236;1;1;1;44.537487011
682738;236;1;1;1;74.173054157
682739;236;1;1;1;60.416719764
682740;236;1;1;1;60.999940421
682741;236;1;1;1;52.385898867
682742;236;1;1;1;457.91358793
682743;236;1;1;1;224.83075356
682744;236;1;1;1;644.51523758
682745;236;1;1;1;174.71005635
682747;236;1;1;1;192.61791727
682748;236;1;1;1;171.87258291
682749;236;1;1;1;167.63989398
682750;236;1;1;1;147.3781426
682751;236;1;1;1;257.4891594
682752;236;1;1;1;229.25480758
682754;236;1;1;1;147.3781426
682755;236;1;1;1;122.4001193
682756;236;1;1;1;149.80618304
682758;236;1;1;1;421.7228064
682759;236;1;1;1;509.86041242
682760;236;1;1;1;576.59009597
682761;236;1;1;1;464.49067241
682762;236;1;1;1;391.56673309
682763;236;1;1;1;512.03097537
682764;236;1;1;1;400.14400999
682765;236;1;1;1;516.56588405
682766;236;1;1;1;438.95130134
682767;236;1;1;1;502.90411903
682768;236;1;1;1;969.1575886
682769;236;1;1;1;1872.955083
682770;236;1;1;1;1348.8520779
682771;236;1;1;1;1271.8185038
682772;236;1;1;1;852.16358777
682773;236;1;1;1;1106.1349814
682774;236;1;1;1;2021.8482174
682775;236;1;1;1;1352.8124383
682777;236;1;1;1;856.11510274
682778;236;1;1;1;1626.0035722
682779;236;1;1;1;1720.8557466
682780;236;1;1;1;1214.7511558
682781;236;1;1;1;1599.2920867
682782;236;1;1;1;1498.964056
682783;236;1;1;1;1312.0791357
682784;236;1;1;1;1700.8960465
682785;236;1;1;1;1849.3304037
682786;236;1;1;1;1864.5413468
682787;236;1;1;1;1506.7490463
683775;236;1;1;1;188.78768831
683778;236;1;1;1;200.75481703
683778;236;2;1;2;200.75481703
683782;236;1;1;1;161.19560854
683783;236;1;1;1;162.01754521
683784;236;1;1;1;164.24469704
683785;236;1;1;1;178.5829484
683786;236;1;1;1;161.19560854
683787;236;1;1;1;188.41865015
683788;236;1;1;1;217.68136819
683789;236;1;1;1;212.7702046
683790;236;1;1;1;242.62895342
683792;236;1;1;1;184.01657925
683793;236;1;1;1;208.84772275
683794;236;1;1;1;156.03148337
683800;236;1;1;1;299.88564085
683802;236;1;1;1;191.62344406
683804;236;1;1;1;260.65765294
683806;236;1;1;1;302.44066513
683807;236;1;1;1;284.53774196
683808;236;1;1;1;257.18041559
683809;236;1;1;1;283.18153247
683810;236;1;1;1;257.18041559
683811;236;1;1;1;251.17897939
683815;236;1;1;1;184.11511243
683816;236;1;1;1;200.94318351
683818;236;1;1;1;211.48558482
683819;236;1;1;1;251.71691775
683821;236;1;1;1;268.83614678
683822;236;1;1;1;265.58057354
683823;236;1;1;1;194.36635579
683824;236;1;1;1;176.06241028
683825;236;1;1;1;162.30193722
683826;236;1;1;1;173.6301083
683827;236;1;1;1;184.11511243
683828;236;1;1;1;169.09919274
683831;236;1;1;1;142.65702364
683832;236;1;1;1;343.72651663
683833;236;1;1;1;153.42926036
683834;236;1;1;1;158.07652331
683835;236;1;1;1;133.6560273
683836;236;1;1;1;145.89946838
683837;236;1;1;1;145.12308818
683838;236;1;1;1;144.80980719
683839;236;1;1;1;153.42926036
683840;236;1;1;1;144.80980719
683841;236;1;1;1;146.71867523
683842;236;1;1;1;132.17849051
683843;236;1;1;1;153.42926036
683844;236;1;1;1;195.4932397
683845;236;1;1;1;213.40330647
683846;236;1;1;1;212.96844655
683853;236;1;1;1;197.28394852
683854;236;1;1;1;130.61581947
683855;236;1;1;1;103.24921172
683855;236;2;1;2;103.24921172
683856;236;1;1;1;186.46661859
683857;236;1;1;1;162.83225605
683858;236;1;1;1;62.32107962
683859;236;1;1;1;84.623614922
683860;236;1;1;1;101.37169163
683861;236;1;1;1;95.966653923
683862;236;1;1;1;132.18614315
683863;236;1;1;1;111.50396882
683864;236;1;1;1;89.890403999
683865;236;1;1;1;67.133917897
683866;236;1;1;1;119.9916368
683867;236;1;1;1;154.49913187
683868;236;1;1;1;244.90466152
683869;236;1;1;1;367.52682905
683870;236;1;1;1;331.11395849
683871;236;1;1;1;219.20438724
683872;236;1;1;1;138.07148163
683880;236;1;1;1;30.087887328
683881;236;1;1;1;1502.160201
683882;236;1;1;1;1257.8604139
683883;236;1;1;1;1283.2396779
683884;236;1;1;1;1334.1330163
683885;236;1;1;1;926.2174277
683886;236;1;1;1;717.87797209
683887;236;1;1;1;689.9426601
683888;236;1;1;1;1201.7281608
683889;236;1;1;1;30.087887328
683890;236;1;1;1;37.609859161
683891;236;1;1;1;1598.7974149
683892;236;1;1;1;1181.4266281
683893;236;1;1;1;1684.8149876
683894;236;1;1;1;988.13886794
683895;236;1;1;1;926.2174277
683896;236;1;1;1;1646.8981132
683897;236;1;1;1;1882.0948626
683898;236;1;1;1;1468.5735481
683899;236;1;1;1;1328.9193921
683900;236;1;1;1;1279.6303009
683901;236;1;1;1;1686.7832433
683902;236;1;1;1;1261.5218348
683903;236;1;1;1;1516.6486056
683904;236;1;1;1;1434.6896449
683905;236;1;1;1;1844.5726284
683906;236;1;1;1;1550.7487921
683908;236;1;1;1;1039.4359426
683910;236;1;1;1;896.73584213
683912;236;1;1;1;1106.743577
683913;236;1;1;1;1545.1826987
683914;236;1;1;1;1850.6438909
683915;236;1;1;1;2288.6037794
683917;236;1;1;1;1551.5329436
683918;236;1;1;1;1712.4981478
683919;236;1;1;1;1794.525779
683920;236;1;1;1;1915.5218887
683921;236;1;1;1;1032.0905961
683922;236;1;1;1;1022.3372062
683923;236;1;1;1;1724.8358817
683924;236;1;1;1;1280.9532142
683925;236;1;1;1;846.64870614
683926;236;1;1;1;1210.4496072
683927;236;1;1;1;1109.7568744
683928;236;1;1;1;809.76046165
683929;236;1;1;1;1044.0387254
683930;236;1;1;1;673.42044072
683931;236;1;1;1;1023.6549769
683932;236;1;1;1;1261.9759269
683933;236;1;1;1;1044.0387254
683934;236;1;1;1;1044.0387254
683935;236;1;1;1;1855.0929118
683936;236;1;1;1;1023.6549769
683937;236;1;1;1;907.69870446
683938;236;1;1;1;1537.143857
683939;236;1;1;1;1997.5623739
683940;236;1;1;1;2305.7157855
683942;236;1;1;1;1241.2263549
683943;236;1;1;1;1498.1717804
683944;236;1;1;1;1729.2868391
683945;236;1;1;1;1453.8269926
683946;236;1;1;1;1729.2868391
683947;236;1;1;1;1929.619641
683948;236;1;1;1;1454.0773428
683949;236;1;1;1;1750.4692299
683950;236;1;1;1;1535.7395913
683951;236;1;1;1;1491.6455626
683952;236;1;1;1;2075.4216921
683953;236;1;1;1;2349.856107
683954;236;1;1;1;1750.4692299
683955;236;1;1;1;1029.475414
683956;236;1;1;1;2134.2196102
683957;236;1;1;1;2181.1160143
683959;236;1;1;1;1254.9623854
683960;236;1;1;1;1787.7019952
683961;236;1;1;1;2204.045418
683962;236;1;1;1;1219.9245283
683963;236;1;1;1;1103.3123154
683964;236;1;1;1;1107.6777086
683965;236;1;1;1;2762.7002611
683966;236;1;1;1;2939.4194811
683967;236;1;1;1;3130.4692887
683968;236;1;1;1;1630.895995
683969;236;1;1;1;1531.7415638
683970;236;1;1;1;1366.470779
683971;236;1;1;1;1925.2896143
683972;236;1;1;1;1734.2398067
683973;236;1;1;1;1646.8981132
683974;236;1;1;1;1653.289837
683975;236;1;1;1;912.20517181
683976;236;1;1;1;908.05630167
683977;236;1;1;1;1085.0427226
683978;236;1;1;1;1164.449825
683979;236;1;1;1;940.02935241
683980;236;1;1;1;991.61227425
683981;236;1;1;1;1888.0870033
683982;236;1;1;1;1052.2194386
683983;236;1;1;1;1658.8954677
683984;236;1;1;1;1360.5839298
683985;236;1;1;1;1666.4319923
683986;236;1;1;1;2177.0661011
683987;236;1;1;1;1418.2792257
683988;236;1;1;1;1605.7775988
683989;236;1;1;1;742.20649913
683990;236;1;1;1;743.10522916
683991;236;1;1;1;1658.8954677
683992;236;1;1;1;1905.904309
683993;236;1;1;1;1285.2625054
683994;236;1;1;1;794.38486711
683995;236;1;1;1;930.60949942
683996;236;1;1;1;1815.9657944
683997;236;1;1;1;1607.6795823
683998;236;1;1;1;1553.1013819
683999;236;1;1;1;2013.3378593
684000;236;1;1;1;1327.9787738
684001;236;1;1;1;1262.2373889
684002;236;1;1;1;1340.4984643
684003;236;1;1;1;1168.1188462
684004;236;1;1;1;1457.2604407
684005;236;1;1;1;1566.570738
684006;236;1;1;1;1372.4150944
684007;236;1;1;1;778.38184967
684008;236;1;1;1;1921.3811321
684009;236;1;1;1;988.13886794
684010;236;1;1;1;2174.6696816
684011;236;1;1;1;1646.8981132
684013;236;1;1;1;1138.0474339
684014;236;1;1;1;1170.6873029
684015;236;1;1;1;1723.9265657
684016;236;1;1;1;879.6226671
684017;236;1;1;1;1385.1567907
684018;236;1;1;1;1101.5737446
684019;236;1;1;1;1370.987209
684020;236;1;1;1;1248.6613534
684021;236;1;1;1;1444.793282
684021;236;2;1;2;1444.793282
684022;236;1;1;1;1076.725832
684023;236;1;1;1;1525.690158
684025;236;1;1;1;1921.5768046
684026;236;1;1;1;2239.2679897
684027;236;1;1;1;3463.7875769
684028;236;1;1;1;1921.5768046
684029;236;1;1;1;2393.7936844
684030;236;1;1;1;2096.1052595
684031;236;1;1;1;2381.3127542
684032;236;1;1;1;2449.5513719
684033;236;1;1;1;1692.581393
684034;236;1;1;1;1871.4751287
684035;236;1;1;1;2488.553166
684036;236;1;1;1;2264.411872
684037;236;1;1;1;2879.5117337
684038;236;1;1;1;2882.1447319
684039;236;1;1;1;3032.3780462
684040;236;1;1;1;1868.1996711
684041;236;1;1;1;1126.9518641
684042;236;1;1;1;2267.2952736
684043;236;1;1;1;2338.3198517
684044;236;1;1;1;1590.1038029
684045;236;1;1;1;1691.0580943
684046;236;1;1;1;3309.2618822
684047;236;1;1;1;3875.9666379
684048;236;1;1;1;1321.8884935
684049;236;1;1;1;1691.0580943
684050;236;1;1;1;1169.5650092
684051;236;1;1;1;4377.9707172
684052;236;1;1;1;4039.1030658
684053;236;1;1;1;1106.743577
684054;236;1;1;1;1792.8034077
684055;236;1;1;1;2548.3193791
684056;236;1;1;1;1143.030122
684057;236;1;1;1;1844.5726284
684058;236;1;1;1;1106.743577
684059;236;1;1;1;1742.7493262
684060;236;1;1;1;1106.743577
684061;236;1;1;1;1603.0268248
684062;236;1;1;1;988.13886794
684063;236;1;1;1;1392.1017089
684065;236;1;1;1;3212.530737
684066;236;1;1;1;1750.4692299
684067;236;1;1;1;2245.5899126
684068;236;1;1;1;1281.7341436
684069;236;1;1;1;2117.7490253
684070;236;1;1;1;2887.7342258
684071;236;1;1;1;1103.4310987
684072;236;1;1;1;2862.7970969
684073;236;1;1;1;1741.6528809
684074;236;1;1;1;2254.4062616
684075;236;1;1;1;1211.5224938
684076;236;1;1;1;1468.6600669
684077;236;1;1;1;1211.5224938
684078;236;1;1;1;1297.6796189
684079;236;1;1;1;1187.9267916
684080;236;1;1;1;1915.5218887
684081;236;1;1;1;1143.4783058
684082;236;1;1;1;1187.9267916
684084;236;1;1;1;2227.3627342
684085;236;1;1;1;1232.3944137
684086;236;1;1;1;2072.5323745
684087;236;1;1;1;1039.5554941
684088;236;1;1;1;2086.5051057
684089;236;1;1;1;1716.6082281
684090;236;1;1;1;1941.6693586
684091;236;1;1;1;1729.2868391
684092;236;1;1;1;1451.3774007
684093;236;1;1;1;67.241883964
684094;236;1;1;1;484.68609314
684095;236;1;1;1;84.052354955
684096;236;1;1;1;100.10209878
684097;236;1;1;1;290.19252783
684098;236;1;1;1;290.19252783
684099;236;1;1;1;694.93202525
684100;236;1;1;1;414.56075404
684101;236;1;1;1;414.56075404
684102;236;1;1;1;62.759091699
684103;236;1;1;1;1037.1110415
